"id(l)","id(a)"
"Phishing/Hacking","0x8a455e14c3c9e6611257cb03f261fbc8ebaf4e4e"
"Phishing/Hacking","0x50bcbc6ddf33ad3e03602aa03cf93d4a32d65ac1"
"Fake Project Scam","0x78F67103B8d30979ED7Ed8f532B2d98723cE65A4"
"Chainlink","0x75398564ce69b7498da10a11ab06fd8ff549001c"
"Phishing/Hacking","0x1164246850f8fca79e14fd256fa6b6dac857b873"
"Phishing/Hacking","0xe525aad8fd7201be94055797037d51c21e72d7b5"
"Phishing/Hacking","0x8c53795efc5dca289a703ecb40f95934b1a92362"
"Contract Exploit","0x4fbf7701b3078b5bed6f3e64df3ae09650ee7de5"
"Phishing/Hacking","0x108f680731c464b5ae330e54abfd3ec3d03965da"
"Blocked","0xec046b20d26aedcaad476e21f22feb00ca0ced5d"
"Rug Pull","0xbf3227fde241cf0cff652f8c4bfc99724140e7b6"
"Phishing/Hacking","0x37fe62455584dc4d6c611990be55a7206ffb822e"
"Ren","0xe33417797d6b8aec9171d0d6516e88002fbe23e7"
"Ren VM","0xe33417797d6b8aec9171d0d6516e88002fbe23e7"
"Phishing/Hacking","0x0cafff02bb1a7ed4e4a351a1767a05428cbc8b1e"
"Phishing/Hacking","0xdFF06e603dE64027Cf0A6BD602ca0FA0D88855CD"
"Phishing/Hacking","0x0591a42188996397fc7cd6db729045146c37696c"
"Rari Capital","0x66f4856f1bbd1eb09e1c8d9d646f5a3a193da569"
"DeFi","0xf0cd9981f15695324763a06869d1c1dd90073c2a"
"Zapper Fi","0xf0cd9981f15695324763a06869d1c1dd90073c2a"
"Kp2r Network","0xee8a84190072cb9212d1292b5739f311a1e45be6"
"Keep2r","0xee8a84190072cb9212d1292b5739f311a1e45be6"
"Phishing/Hacking","0x821006cd8ad55c74936d277217ecea6863231e48"
"Phishing/Hacking","0x0b21fd643aaaf5af800af67e14ebf4886be20164"
"Phishing/Hacking","0x54ff8a2d0a94d4652cfa0f91e1af092e718ffb1b"
"Phishing/Hacking","0x388a1584e7efa0f562d31d55d985dc8a17d10e27"
"Rug Pull","0xd76fd20eaddfc5430258b7419e896bbf058da385"
"Ribbon Finance","0x8b5876f5b0bf64056a89aa7e97511644758c3e8c"
"Phishing/Hacking","0xabf0335422f27c01595f639e4d907d07d5e9b3e3"
"ARCx","0xc3a5a0dc6241c922937c5cd90f5bace23716afb7"
"Phishing/Hacking","0x44b20db0a6ec33dcfcf97b0d5b89421e6d82e602"
"Fiat Gateway","0xdb2cad4f306b47c9b35541988c7656f1bb092e15"
"Exchange","0xdb2cad4f306b47c9b35541988c7656f1bb092e15"
"Liquid","0xdb2cad4f306b47c9b35541988c7656f1bb092e15"
"Balancer Vested Shareholders","0xaebfe1e1bd01d4b6baf4b998e7b8dc93182d40e0"
"Phishing/Hacking","0xa9ec9789c80ee9dce8840f114112c6badc1ecfda"
"Phishing/Hacking","0x9c07c5ae5ec625bbdad7925e5bbc21afa0af75d1"
"Genesis","0x0000000000000000000000000000000000000006"
"Burn","0x0000000000000000000000000000000000000006"
"Phishing/Hacking","0x75855a2c5cd3de7c7d7d1a0fa9a9e5dbcc6eed87"
"KyberSwap","0xf236f3eda58287664526ad5c99712d3c1040c759"
"Balancer","0x9424b1412450d0f8fc2255faf6046b98213b76bd"
"Factory Contract","0x9424b1412450d0f8fc2255faf6046b98213b76bd"
"Uniswap","0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270"
"DEX","0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270"
"DEX","0xdaedd59fa2c5c63d46a3bae5ed115247df9eb6ec"
"CurveFi","0xdaedd59fa2c5c63d46a3bae5ed115247df9eb6ec"
"Blackmail","0xcd4148125a0f6e53edf8d13322c9fb8c1b93580b"
"Phishing/Hacking","0x7fe5f97dd063f39386207bcc27b5581b3ef2e600"
"Rug Pull","0x6129b64ec39fc57a1bf9fcf454334f1f7c448e30"
"Phishing/Hacking","0xd8fbf6bf73c8ec0b8cdf632219c826e3926137ca"
"Phishing/Hacking","0x3d849340d298955d62b73126823b4594feb1291d"
"Phishing/Hacking","0x085f9b53acbff0e4683463fef1a583d299bd4e25"
"Phishing/Hacking","0xa11bfc6c862f12bd06986262f9d839df72ae7736"
"Phishing/Hacking","0x3da35833d1968b12b17488277ce85a0ea1518813"
"Nexus Mutual","0x80b72ce39b3d73c46b2b8b9ef3acbf300a0077e7"
"Bridge","0xa6baaed2053058a3c8f11e0c7a9716304454b09e"
"Contract Exploit","0xbac8a476b95ec741e56561a66231f92bc88bb3a8"
"Contract Exploit","0x358ABcCB4F5BB715482271890929FdaBB3015878"
"Shape Shift","0xe099e688d12dbc19ab46d128d1db297575474a0d"
"Pylon Finance","0x5d6b1de5537ebf683415f817347e9ca4ddc6b0b0"
"Yield Farming","0x5d6b1de5537ebf683415f817347e9ca4ddc6b0b0"
"Phishing/Hacking","0x8b7399097f741a60a734d66030782d79776c8a0e"
"Exchange","0x36b01066b7fa4a0fdb2968ea0256c848e9135674"
"Poloniex","0x36b01066b7fa4a0fdb2968ea0256c848e9135674"
"Yam Finance","0x90c1f9220d90d3966fbee24045edd73e1d588ad5"
"Yearn Finance","0x90c1f9220d90d3966fbee24045edd73e1d588ad5"
"Phishing/Hacking","0xfee290961c481cacde8ae48244a0f4b1b92f06cb"
"Phishing/Hacking","0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d"
"Phishing/Hacking","0xf77149cAC62F1b3DF7d8D0Cd951F152F28C72bB1"
"Phishing/Hacking","0xe728407b983ec25c133c76f40fa93d45e7b1a502"
"Bribe Protocol","0x81b0aad91f4cc7060d7d20d40d255691c926ffad"
"Yield Farming","0x81b0aad91f4cc7060d7d20d40d255691c926ffad"
"Contract Exploit","0x255945a4f673851633355b2592f602025ca20142"
"Enzyme Finance","0x965ca477106476b4600562a2ebe13536581883a6"
"Safe Multisig","0x48f300bd3c52c7da6aabde4b683deb27d38b9abb"
"Lido","0x48f300bd3c52c7da6aabde4b683deb27d38b9abb"
"Phishing/Hacking","0xcdd1bc26f8a324e7bbe0cab3ce1dc9de3cfc7f03"
"Phishing/Hacking","0x10c28135faed202d16b847ba16b125dce243da39"
"Phishing/Hacking","0xa1b70dc70fb74767cd380985cf93c4fb132fc4f7"
"Blackmail","0x65203a439a4b7Af870888c0d8622d279611a998a"
"ARCx","0x2d6c5b9ff886bb4eefed33b2065366f4caa0e6fe"
"Phishing/Hacking","0x286f856947fd7b93e29db9376d8c86df35a38c9c"
"Phishing/Hacking","0xda7a139e03fe696b760af98f9df89466077bc12e"
"Rug Pull","0x98553fcb060bc6f8a2907104090388d1b2075af9"
"Phishing/Hacking","0x81067076dcb7d3168ccf7036117b9d72051205e2"
"Phishing/Hacking","0x873a35f651892aee1d9360be80ae904f7d76068f"
"Pig Butchering","0xe9f4148e69149527e3cdf9e052b01a30ae88ddd1"
"Humanity","0x43fcede3571c10aca1d3c12339bf01423b118e81"
"Mining","0xab3b229eb4bcff881275e7ea2f0fd24eeac8c83a"
"OFAC","0x23773E65ed146A459791799d01336DB287f25334"
"Government Criminal Blacklist","0x23773E65ed146A459791799d01336DB287f25334"
"Deprecated","0x57503824e256e878db8136fde66f155c49e362df"
"Pylon Finance","0x7a6d7959861ece56f93335cfd6fe0c5c2c961b6e"
"Yield Farming","0x7a6d7959861ece56f93335cfd6fe0c5c2c961b6e"
"Phishing/Hacking","0xa49f11be34d3d99c097c988b22229a9987e6aedb"
"Buidl Guidl Builders","0x038fe37c30a1b122382ca8de2f0ec9a4295984b1"
"Phishing/Hacking","0x982f12f899a37759a3426165ece2224df21be241"
"Phishing/Hacking","0xc0fed35b43f59c2bfb1eb544bd8921bfb18140c2"
"Phishing/Hacking","0x6574c0bf7f3d144f5837acc160773ec8f2a5cde9"
"Phishing/Hacking","0x53a0fd5e4d4e9fb633f40bb1b0856fed1e9fea3b"
"Phishing/Hacking","0xf950000a614e53d35505a40764e7ebc100fcf0df"
"Bribe Protocol","0x49783c67d6c681a1ff5ff250dc5338051b1d42a1"
"Yield Farming","0x49783c67d6c681a1ff5ff250dc5338051b1d42a1"
"Blackmail","0xdbb27aa750ddd12704cb2dd9f261c5bac6d04001"
"Donate","0x017e99ae6cd397746178f191c4510077412f624e"
"SCMonit","0x017e99ae6cd397746178f191c4510077412f624e"
"Phishing/Hacking","0x2d2a8bc77faa13aefb7989297ffb782f12e7a226"
"Exchange","0xec30d02f10353f8efc9601371f56e808751f396f"
"KuCoin","0xec30d02f10353f8efc9601371f56e808751f396f"
"Rug Pull","0x1c14f961d2430aabf18e743368dde349c2680510"
"JPEGd","0x66017d22b0f8556afdd19fc67041899eb65a21bb"
"Liquity","0x66017d22b0f8556afdd19fc67041899eb65a21bb"
"Phishing/Hacking","0x61a958a47c5640521224caed0873c6aab157fdfa"
"Phishing/Hacking","0x09d40e547f7fc2340c21ea38a16462207639e633"
"Panda.Exchange 2: Hot Wallet","0xb709d82f0706476457ae6bad7c3534fbf424382c"
"Exchange","0xb709d82f0706476457ae6bad7c3534fbf424382c"
"Phishing/Hacking","0x5c9b3fa74e0700a3cbffd168c7342799a163ba53"
"Bezop","0x71e774fd3e3948cfb6fcb1aaff4bb906858fba3a"
"Token Sale","0x71e774fd3e3948cfb6fcb1aaff4bb906858fba3a"
"Kp2r Network","0xedde96c34a8e1972c41ca247053035e7e49687c4"
"Keep2r","0xedde96c34a8e1972c41ca247053035e7e49687c4"
"Phishing/Hacking","0xd0decb80426c40a368dd9d6733db453b9ea4c2d7"
"Phishing/Hacking","0x0945198dd98c78d88568004d775e33800cfe4bfa"
"Sybil Delegate","0x0d66715f2bb956c845f265f62de377aef3ec3a07"
"Phishing/Hacking","0x29e9e9b652ac7971f351a35b4aae034cfe0a6c49"
"Livepeer","0x3984fc4ceeef1739135476f625d36d6c35c40dc3"
"DAO","0x078bebc744b819657e1927bf41ab8c74cbbf912d"
"Aragon","0x078bebc744b819657e1927bf41ab8c74cbbf912d"
"DEX","0x6731d8ce7c52fec9136cf3b7d122c032c46ff58f"
"CurveFi","0x6731d8ce7c52fec9136cf3b7d122c032c46ff58f"
"Maker Vault Owner","0x67c89126fb7e793a2fac54e0c4bd8baa53395767"
"Yearn Finance","0xb01419e74d8a2abb1bbad82925b19c36c191a701"
"Phishing/Hacking","0x00000000000747d525e898424e8774f7eb317d00"
"Exchange","0xbe0eb53f46cd790cd13851d5eff43d12404d33e8"
"Cold Wallet","0xbe0eb53f46cd790cd13851d5eff43d12404d33e8"
"Binance","0xbe0eb53f46cd790cd13851d5eff43d12404d33e8"
"Phishing/Hacking","0x7ea4270d456bc7b3e1c72f8a21a88a90c3d60147"
"Fake Project Scam","0xf100404ad8e26baf9a809ccd7ffac2a23cc349a7"
"Phishing/Hacking","0x2a013a5062420607038c1e162fb46a177dbb287e"
"Phishing/Hacking","0x5fE584cB2d2A937C4AbBD0cad57841cc8Db97Df1"
"Phishing/Hacking","0xbd29d94eeebf1d50544cea16a800946e186c0aaa"
"DEX","0x556fb44205549c115e83a58d91522b14340fb8d3"
"Nerve","0x556fb44205549c115e83a58d91522b14340fb8d3"
"d Yd X","0x787f552bdc17332c98aa360748884513e3cb401a"
"Phishing/Hacking","0x8642fae4122e388c189b40b570bb13a87D0f3aa8"
"Coin Metro","0x7c1c73bf60feb40cbcf0f12324200238ee23bb54"
"Phishing/Hacking","0xBee06db915F38C62D61aBa80932369007bEAe9d8"
"Phishing/Hacking","0x1f3f97b2e4c8e2b978b1c2ec77d5c7fb7d7ba87d"
"Phishing/Hacking","0xa61344257ed7c98b4690572e63797d75b0753f96"
"Phishing/Hacking","0x4cae21759c78650cee753ba4616c66b33178f09c"
"Phishing/Hacking","0x77a53c66e1f3c8fb11581fd373dc0135f24391ea"
"Aave","0xed6547b83276b076b771b88fccbd68bdedb3927f"
"Fei Protocol","0xac38ee05c0204a1e119c625d0a560d6731478880"
"Lido","0xac38ee05c0204a1e119c625d0a560d6731478880"
"Phishing/Hacking","0x015951b0f60cd1e866843267d08ded641ab27b70"
"Unit Protocol","0xb1cff81b9305166ff1efc49a129ad2afcd7bcf19"
"Phishing/Hacking","0x6c561b72f34dd3727fc1a8c22c0bfe00e5cb4bf0"
"DEX","0x7ba560eb735abdcf9a3a5692272652a0cc81850d"
"WooFi","0x7ba560eb735abdcf9a3a5692272652a0cc81850d"
"CurveFi","0x9fe350dfa5f66bc086243f21a8f0932514316627"
"Layer 2","0x2df287a3b2fd0916c0b3d4882201ff360acd6ec3"
"Protocol","0x2df287a3b2fd0916c0b3d4882201ff360acd6ec3"
"Arbitrum","0x2df287a3b2fd0916c0b3d4882201ff360acd6ec3"
"Fraud Proof","0x2df287a3b2fd0916c0b3d4882201ff360acd6ec3"
"Phishing/Hacking","0xac52bd664b3c0f365cbb1b725d6ad5ca300169df"
"DEX","0xf6bdc2619ffda72c537cd9605e0a274dc48cb1c9"
"CurveFi","0xf6bdc2619ffda72c537cd9605e0a274dc48cb1c9"
"Buidl Guidl Builders","0x997d35b300ba1775fdb175df045252e57d6ea5b0"
"Gitcoin","0x997d35b300ba1775fdb175df045252e57d6ea5b0"
"Uniswap","0xf4ccce374816856d11f00e4069e7cada16406568"
"DEX","0xf4ccce374816856d11f00e4069e7cada16406568"
"Phishing/Hacking","0xd43abaa39b4f1be3e912998edd755ccd716c9b34"
"Phishing/Hacking","0xbeedf38b5368701f9bffce8fd522f4d896b6d656"
"DEX","0xdf3309771d2bf82cb2b6c56f9f5365c8bd97c4f2"
"Nerve","0xdf3309771d2bf82cb2b6c56f9f5365c8bd97c4f2"
"Phishing/Hacking","0xb9ee29ff43d319c126ed2dbdd74d49a2659ede56"
"Phishing/Hacking","0x9e91ea0c442dd2b41cc7fe2d54faecd34f59c134"
"Phishing/Hacking","0x703f0116bf2ef4c80efac751a319f097fd2dfe6c"
"Phishing/Hacking","0x568b265374f86e0c03b8aec655ea18d9da0e80ff"
"Solidly","0x93d2611eb8b85be4fdea9d94ce9913d90072ec0f"
"DEX","0x93d2611eb8b85be4fdea9d94ce9913d90072ec0f"
"Phishing/Hacking","0xabe39b36812dfb800727433066de833ddfadd4b2"
"Ethermon","0xfdf4411669fc6e8951a6ae987307d7582fda7a05"
"Counter.Market","0x12345678979f29ebc99e00bdc5693ddea564ca80"
"d Yd X","0x8a6629feba4196e0a61b8e8c94d4905e525bc055"
"Blackmail","0x266B95139f5C9b75fa9D9CF12A1D1Bd0876f491E"
"Phishing/Hacking","0x498df58ecd7a90bac96a730763390d49859bbefc"
"Celsius Network","0x8aceab8167c80cb8b3de7fa6228b889bb1130ee8"
"Phishing/Hacking","0x87502015fe4b1c20444f5eca8648acbd2e809f06"
"Phishing/Hacking","0x327fdf2105b984e8099928beef74ece4fd4321b7"
"Phishing/Hacking","0xC663D040146B21FE6dbFa9bE228F44CeD02C0735"
"Phishing/Hacking","0x2627d332d0dea9140b43cb5dc102effdf16ce9a6"
"OFAC","0x6Bf694a291DF3FeC1f7e69701E3ab6c592435Ae7"
"Government Criminal Blacklist","0x6Bf694a291DF3FeC1f7e69701E3ab6c592435Ae7"
"Rug Pull","0x83e657aa83c649cdff5b2ffd7a363ec6f0e25c35"
"Fake Returns Scam","0x2d188a0ac536b075fb7c7013f9864f32f2f43463"
"Phishing/Hacking","0xb70557d641af8ea5e94ac1569e6121d6a9bb30dd"
"Phishing/Hacking","0xe0ee6db021fdd4001bea210a81a8122c8f20bb46"
"Phishing/Hacking","0x7c57981af4cee87567774b53f9da1bfceb8b944b"
"Phishing/Hacking","0xe3b4ffdd5995f8442916dc8101ddd22c983f1198"
"Phishing/Hacking","0x2b5d022d3396c412a58c7be8897bc8d3e0c823c3"
"Phishing/Hacking","0x54dE06d1A4d9b2Bb63D5836eC3159393F860B121"
"Fake Project Scam","0x77e796bd46245c1b5bb96df025328c614404caa5"
"Fake Returns Scam","0x3d789157aC8FA7254237dB509Fe65b0ea907EC87"
"Phishing/Hacking","0xa2c0946ad444dccf990394c5cbe019a858a945bd"
"Phishing/Hacking","0x14874d2cfe9675bae52ca27de70da5ed613209a3"
"Phishing/Hacking","0xfaca6542b3cc3037beeb7418db1bcb0c5a945934"
"Phishing/Hacking","0x34c4c642187966641220f1ce15dd738691c4f1aa"
"Phishing/Hacking","0x17c5925acfd3fb1c5f5a7c38f28cec5c38682721"
"Set Protocol","0xef0fda1d4bd73ddc2f93a4e46e2e5adbc2d668f4"
"Lido","0x49df3cca2670eb0d591146b16359fe336e476f29"
"stereum.net","0x49df3cca2670eb0d591146b16359fe336e476f29"
"Rug Pull","0x8fee23f28b7efb80c601e0db106c7cb56d6e0a07"
"Exchange","0xdf8752caa319668006580ddf48db25a23728b926"
"Bololex.com","0xdf8752caa319668006580ddf48db25a23728b926"
"Phishing/Hacking","0x05f71263372ac109cd13faa86d13a0e5830fcedc"
"Buidl Guidl Builders","0xd37e8dcd953ce34c0187f20ba58e462b68139766"
"Phishing/Hacking","0xab1c30cd2d9964b3b845ef744e2e4043739430e5"
"Phishing/Hacking","0x3115bc9d567664811375a3ef4aab8db7f54f1787"
"Phishing/Hacking","0x0d6e198892a124fde9956d581b193832e3a8f583"
"Phishing/Hacking","0x1722137749338af245e09b1f58973b4ce1deb331"
"Tornado.Cash","0xd90e2f925da726b50c4ed8d0fb90ad053324f31b"
"Government Criminal Blacklist","0xd90e2f925da726b50c4ed8d0fb90ad053324f31b"
"Phishing/Hacking","0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf"
"Phishing/Hacking","0x995e8e4f271b1b549ac074d26d8b9b5307fe9fa5"
"Phishing/Hacking","0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390"
"Phishing/Hacking","0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996"
"Blackmail","0xd2de5a42b8b6944b9be23e6d794c082627e150b8"
"Phishing/Hacking","0x42b4c8519a46268fbbb89528399da0a40dcbe407"
"Rug Pull","0x1b0111ef3919185d9339e9b2d365d101625f5029"
"Cream Finance","0xab10586c918612ba440482db77549d26b7abf8f7"
"Phishing/Hacking","0x633a5b3a807b7532d308ea7b44bb32732aa14a72"
"Phishing/Hacking","0xd550eada44d72c8a840d2aeb5cbe70469c9c0bac"
"Polkastarter","0x7c0c8e823e109702a7ada15f46ee23053eefcf10"
"Phishing/Hacking","0x4886df279cc4946941e26de30b4011a2e92d2009"
"Phishing/Hacking","0x67ed4c80fbe18715ca67b8d7d20bc20dbd4f1b69"
"DEX","0x61e10659fe3aa93d036d099405224e4ac24996d0"
"CurveFi","0x61e10659fe3aa93d036d099405224e4ac24996d0"
"Buidl Guidl Builders","0x007e483cf6df009db5ec571270b454764d954d95"
"Phishing/Hacking","0xe5f08b41bc8e37ee5e5934d4a27e67e059370011"
"Phishing/Hacking","0xe80a6146a6f341c4c0877be9a59fd8279ed4971b"
"Hop Protocol","0x28e3d65acbff475c363435c7fa1d92a61a6b8cff"
"Augmented Finance","0x0c0d37e12583bb752a9670266df707b7a1e4e014"
"Phishing/Hacking","0x2f141d0cd81011436df8fa04bdac01cb6cf51a65"
"Quickswap","0x6ec6c9c8091d160c0aa74b2b14ba9c1717e95093"
"DEX","0x6ec6c9c8091d160c0aa74b2b14ba9c1717e95093"
"Phishing/Hacking","0xb0606F433496BF66338b8AD6b6d51fC4D84A44CD"
"Phishing/Hacking","0xe24deefbc2abbc3e07e1a6f81e993dfb388cd80f"
"ICO Wallets","0xf7d58e6720696b8f46dc9270443d8beaeb8d9775"
"Linker Coin","0xf7d58e6720696b8f46dc9270443d8beaeb8d9775"
"Blackmail","0x4499bac5B15321b6fcD6Faf781Be8ae96EAAFeEf"
"DEX","0x3cabd83bca606768939b843f91df8f4963dbc079"
"CurveFi","0x3cabd83bca606768939b843f91df8f4963dbc079"
"Donate","0x23ed7bf9234699fbf44ea0f397a036bc762f7ad2"
"Commeth","0x23ed7bf9234699fbf44ea0f397a036bc762f7ad2"
"Phishing/Hacking","0x3e471631b96936923adeeb99a5e4a8502364e7d9"
"Eth.pp.ua","0xa027231f42c80ca4125b5cb962a21cd4f812e88f"
"Mining","0xa027231f42c80ca4125b5cb962a21cd4f812e88f"
"Layer 2","0xc8c3194ed3be7b2393fefe811a2cc39297442c0b"
"Protocol","0xc8c3194ed3be7b2393fefe811a2cc39297442c0b"
"Arbitrum","0xc8c3194ed3be7b2393fefe811a2cc39297442c0b"
"Safe Multisig","0xfea88380baff95e85305419eb97247981b1a8eee"
"Lido","0xfea88380baff95e85305419eb97247981b1a8eee"
"NEST Protocol","0xc40d7b9ca90eaca4a6e067b6ec689fd29f4a8b3c"
"Oracle","0xc40d7b9ca90eaca4a6e067b6ec689fd29f4a8b3c"
"DEX","0xdc301622e621166bd8e82f2ca0a26c13ad0be355"
"Nerve","0xdc301622e621166bd8e82f2ca0a26c13ad0be355"
"Phishing/Hacking","0x4073aa0f9885bbe59895a27158bbe865052678b8"
"Phishing/Hacking","0x7bcb6746ea9e9fffe745d0c9579163ced310b717"
"Kawakami","0xc68844cd3ba9d3ad88f2cc278213f64b8c0bcddf"
"Staking","0xc68844cd3ba9d3ad88f2cc278213f64b8c0bcddf"
"Kawa Farm Staking Contract","0xc68844cd3ba9d3ad88f2cc278213f64b8c0bcddf"
"Phishing/Hacking","0x02673ebfbfaed5891f6b14248b0e2753a8758fbf"
"Phishing/Hacking","0xa1b04a60a35854d0749ae39b0346bceb55247ecc"
"Phishing/Hacking","0x96ddef4812554155dd01bbde3518bab3aebfc686"
"Phishing/Hacking","0xA6f2814C0020c38882e82D9bFde7B485a7297a1D"
"Phishing/Hacking","0xbfb2ce39259e0254c2d614fbed77d6973d51478b"
"Phishing/Hacking","0xdbbc7e7098f69ff271c7d12b75b53c099d3c883d"
"Bazista","0xd05da50bb78044a05e5f2ca06f7c7127b0851d0f"
"Token Sale","0xd05da50bb78044a05e5f2ca06f7c7127b0851d0f"
"Phishing/Hacking","0xf7fb243ff0df4b35f5f7fa5317c128f16e71cf9a"
"Fei Protocol","0x7a165f8518a9ec7d5da15f4b77b1d7128b5d9188"
"Phishing/Hacking","0xa4fcbc4a0508b11d5ef34d41d72020a5def1c712"
"Phishing/Hacking","0x3258674d5eb5cfca42c18585b95fff50e098ebd4"
"Phishing/Hacking","0x09f8b64a3992ab516fc34de1157d2b4a39d45301"
"Phishing/Hacking","0x730d7e40a1f012ea57e957f5e9736c797b282a36"
"Phishing/Hacking","0xa85f8a198d59f0fda82333be9aeeb50f24dd59ff"
"Sybil Delegate","0x59796ffe66cd96ab5ecce919fbd530ff5686c2fb"
"Rug Pull","0x82c5c24e8fcecf265b1ac75dada1fd328b8244bc"
"Phishing/Hacking","0x4dfa06010e74348af98aae7539b23b3bb29835ce"
"Phishing/Hacking","0xa3eE246232eBd99EC9A07851116f9F67380C5E6F"
"Phishing/Hacking","0xfc1d377f24fafbdf9bf7ec24fd8712c1c13bda48"
"Phishing/Hacking","0x5387a2608e7bd2ae6e1f0fce9d14621aae877ec9"
"Sybil Delegate","0x6af235d2bbe050e6291615b71ca5829658810142"
"Rug Pull","0x13d1c7b45c7781cf7dcd929df274fc56a59bfa1b"
"Maker Vault Owner","0x2b5e3dc9791ac4ae92638513fdda5ce97816d30d"
"Phishing/Hacking","0x6aac3d150fa7825ef684e4387f7d6b1b8e4f75af"
"Phishing/Hacking","0xebfd8551ed710eb3ebfcd0382d84d623ba211d9f"
"Phishing/Hacking","0xcc661ff19fbd11d28ed3d48c06e8ac7fd89152b0"
"Rug Pull","0x189653fcb48768437a24a40962e0a7256e5075bc"
"Buidl Guidl Builders","0x3f22f740d41518f5017b76eed3a63eb14d2e1b07"
"Spaghetti.money","0x4547a86ca6a84b9d60dc57af908472074de7af5f"
"Yield Farming","0x4547a86ca6a84b9d60dc57af908472074de7af5f"
"Afro Dex","0xe8fff15bb5e14095bfdfa8bb85d83cc900c23c56"
"DEX","0xe8fff15bb5e14095bfdfa8bb85d83cc900c23c56"
"Phishing/Hacking","0xdb43de62ab5577bab0f2aaf6ad1a2d01ec527426"
"Phishing/Hacking","0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a"
"Phishing/Hacking","0x923448e64b854614b5fc20f7ad526217b23637fd"
"Phishing/Hacking","0x0e783fdcfd5f3f1afbb11062315456bd16fee122"
"DEX","0x329239599afb305da0a2ec69c58f8a6697f9f88d"
"CurveFi","0x329239599afb305da0a2ec69c58f8a6697f9f88d"
"Cream Finance","0x780f75ad0b02afeb6039672e6a6cede7447a8b45"
"Phishing/Hacking","0x961bd2e55d694e77f0816e9febf91e068cdf82a6"
"Phishing/Hacking","0xa7419d0f1e6789b7c21ca1a0d956dc04a5ecfa5d"
"Opium","0x17b6ffe276e8a4a299a5a87a656afc5b8fa3ee4a"
"Phishing/Hacking","0x435fe8272698ca7032c41cbe5d412e0369d159ff"
"Phishing/Hacking","0x1cbada50c52c3c311f66929ab1c02db4c8a01f5f"
"Layer 2","0x2b36f23ce0babd57553b26da4c7a0585bac65dc1"
"Arbitrum","0x2b36f23ce0babd57553b26da4c7a0585bac65dc1"
"Reflexer Finance","0x12f906e4854eedfdb1bd2daa9100d1c3b0cb7631"
"Phishing/Hacking","0x714b56c2454e2ef5e908daa7ccfce1a73184f2b9"
"Nexus Mutual","0x01bfd82675dbcc7762c84019ca518e701c0cd07e"
"Phishing/Hacking","0x082ff353997ae68b88d33dd45e860c98378f8880"
"Abracadabra.Money","0x6cbafee1fab76ca5b5e144c43b3b50d42b7c8c8f"
"Authereum","0xd6a22dd9ca760c76993b7ba175a640caa6515867"
"Insta DApp","0x9370236a085a99aa359f4bd2f0424b8c3bf25c99"
"Safe Multisig","0x5ea4a9a7592683bf0bc187d6da706c6c4770976f"
"DeFi","0x5ea4a9a7592683bf0bc187d6da706c6c4770976f"
"Rari Capital","0x5ea4a9a7592683bf0bc187d6da706c6c4770976f"
"TAGZ","0xea3a46bd1dbd0620d80037f70d0bf7c7dc5a837c"
"Exchange","0xea3a46bd1dbd0620d80037f70d0bf7c7dc5a837c"
"Phishing/Hacking","0xdd700824b592f818fa51e6af793f74e9cff88a4f"
"Phishing/Hacking","0xb1898895a2ac9ef09afeda89ee559427b7142f2e"
"Maker Vault Owner","0x4d17676309cb16fa991e6ae43181d08203b781f8"
"Phishing/Hacking","0x0eb1e76f51517c0c04a6994e41c10b3d81794d04"
"Phishing/Hacking","0x2df62e8d020984d77a5baaec76aa3473daf2d313"
"DEX","0xfd24d41b7c4c7c8cd363dd3ff6f49c99c8280430"
"Nerve","0xfd24d41b7c4c7c8cd363dd3ff6f49c99c8280430"
"Tornado.Cash","0xfa4c1f3f7d5dd7c12a9adb82cd7dda542e3d59ef"
"DEX","0xae00f57663f4c85fc948b13963cd4627daf01061"
"CurveFi","0xae00f57663f4c85fc948b13963cd4627daf01061"
"Phishing/Hacking","0xe5e71b33c6a05910a5bdb05b9fc4c826711de336"
"Phishing/Hacking","0x8e9868a871211b778ac70d4b0231ed0f9b74e31f"
"Phishing/Hacking","0x65403aa21fbe76cc8edcd42ecdd0c6cc5c972f73"
"Blocked","0xbf3018e9efeedd69f824f101b183d444f11785ba"
"Sybil Delegate","0x1efe03b911d97cf5d86da4a70500ea9f6e8bcfcb"
"Phishing/Hacking","0xd635cb5d0fc7688ab4cde7b71276b6f0cb40f2af"
"Phishing/Hacking","0x8f9f6aadaf78225b94a84ca9ca80328d0d6b21ea"
"Phishing/Hacking","0x838a8840732455d5148fec45fd24fdb556d4d967"
"Bridge","0x6ea6c65e14661c0bcab5bc862fe5e7d3b5630c2f"
"Gnosis","0x6ea6c65e14661c0bcab5bc862fe5e7d3b5630c2f"
"Oddz Finance","0xe29af1a3f69ce32340ed9db76d7eb7df3497dcbc"
"Polkastarter","0xe29af1a3f69ce32340ed9db76d7eb7df3497dcbc"
